PMC,X,Y,Z
2990,-0.13643,0.12913,0.24536
2991,-0.13657,0.12913,0.24535
2992,-0.13669,0.12913,0.24535
2993,-0.13682,0.12913,0.24535
2994,-0.13694,0.12913,0.24536
2995,-0.13707,0.12913,0.24536
2996,-0.13719,0.12913,0.24537
2997,-0.13732,0.12913,0.24538
2998,-0.13744,0.12913,0.24538
2999,-0.13758,0.12913,0.24539
3000,-0.13769,0.12913,0.24539
3001,-0.13783,0.12912,0.2454
3002,-0.13795,0.12912,0.2454
3003,-0.13808,0.12912,0.24541
3004,-0.1382,0.12912,0.24542
3005,-0.13833,0.12912,0.24542
3006,-0.13845,0.12912,0.24543
3008,-0.13859,0.12911,0.24543
3009,-0.13871,0.1291,0.24543
3010,-0.13884,0.1291,0.24543
3011,-0.13896,0.1291,0.24543
3012,-0.1391,0.1291,0.24543
3013,-0.13922,0.1291,0.24543
3014,-0.13935,0.1291,0.24543
3015,-0.13947,0.1291,0.24542
3016,-0.1396,0.1291,0.24543
3017,-0.13972,0.1291,0.24543
3018,-0.13985,0.1291,0.24543
3019,-0.13997,0.1291,0.24543
3020,-0.1401,0.1291,0.24543
3021,-0.14023,0.12909,0.24543
3022,-0.14036,0.12909,0.24543
3023,-0.14048,0.12909,0.24543
3024,-0.1406,0.12909,0.24544
3025,-0.14073,0.12909,0.24543
3026,-0.14086,0.12909,0.24542
3027,-0.14098,0.12909,0.24541
3028,-0.14111,0.12909,0.2454
3029,-0.14123,0.12909,0.24539
3030,-0.14137,0.12909,0.24538
3031,-0.14149,0.12908,0.24537
3032,-0.14162,0.12908,0.24536
3033,-0.14174,0.12908,0.24535
3034,-0.14187,0.12908,0.24534
3035,-0.14199,0.12908,0.24533
3036,-0.14212,0.12908,0.24535
3037,-0.14224,0.12908,0.24537
3038,-0.14224,0.12896,0.24536
3039,-0.14212,0.12896,0.24534
3040,-0.14199,0.12895,0.24532
3041,-0.14187,0.12895,0.24533
3042,-0.14174,0.12895,0.24535
3043,-0.14162,0.12895,0.24536
3044,-0.14149,0.12895,0.24537
3045,-0.14137,0.12895,0.24538
3046,-0.14124,0.12895,0.24539
3047,-0.14112,0.12895,0.2454
3048,-0.14099,0.12895,0.24541
3049,-0.14087,0.12894,0.24542
3050,-0.14074,0.12894,0.24543
3051,-0.14061,0.12894,0.24544
3052,-0.14049,0.12894,0.24544
3053,-0.14037,0.12894,0.24544
3054,-0.14024,0.12894,0.24544
3055,-0.14012,0.12894,0.24544
3056,-0.13999,0.12894,0.24544
3057,-0.13987,0.12893,0.24544
3058,-0.13974,0.12893,0.24543
3059,-0.13962,0.12893,0.24543
3060,-0.13949,0.12893,0.24543
3061,-0.13937,0.12893,0.24543
3062,-0.13924,0.12893,0.24543
3063,-0.13912,0.12893,0.24544
3064,-0.13899,0.12893,0.24544
3065,-0.13887,0.12893,0.24544
3066,-0.13874,0.12893,0.24544
3067,-0.13862,0.12892,0.24543
3068,-0.13849,0.12892,0.24543
3069,-0.13837,0.12892,0.24542
3070,-0.13824,0.12892,0.24541
3071,-0.13812,0.12892,0.24541
3072,-0.13799,0.12892,0.2454
3073,-0.13787,0.12892,0.2454
3074,-0.13773,0.12892,0.24539
3075,-0.13761,0.12892,0.24539
3076,-0.13748,0.12891,0.24538
3077,-0.13736,0.12891,0.24537
3078,-0.13723,0.12891,0.24537
3079,-0.13711,0.12891,0.24536
3080,-0.13698,0.12891,0.24536
3081,-0.13686,0.12891,0.24535
3082,-0.13673,0.12891,0.24534
3083,-0.13661,0.12891,0.24534
3084,-0.13648,0.1289,0.24535
3085,-0.13636,0.1289,0.24535
3086,-0.13623,0.1289,0.24536
3087,-0.1361,0.12889,0.24537
3088,-0.136,0.12887,0.24537
3089,-0.13588,0.12889,0.24538
3090,-0.13573,0.12889,0.24539
3091,-0.13561,0.12889,0.2454
3092,-0.13548,0.12889,0.2454
3093,-0.13536,0.12889,0.24541
3094,-0.13523,0.12889,0.24542
3095,-0.13511,0.12889,0.24542
3096,-0.13498,0.12889,0.24542
3097,-0.13485,0.12889,0.24541
3098,-0.13473,0.12888,0.24541
3099,-0.13461,0.12888,0.2454
3100,-0.13448,0.12888,0.2454
3101,-0.13436,0.12888,0.24539
3102,-0.13423,0.12888,0.2454
3103,-0.13411,0.12888,0.2454
3104,-0.13398,0.12888,0.24541
3105,-0.13386,0.12888,0.24541
3106,-0.13373,0.12888,0.24542
3107,-0.13361,0.12887,0.24542
3108,-0.13348,0.12887,0.24542
3109,-0.13336,0.12887,0.24541
3110,-0.13322,0.12887,0.24541
3111,-0.1331,0.12887,0.2454
3112,-0.13297,0.12887,0.2454
3113,-0.13285,0.12887,0.2454
3114,-0.13272,0.12887,0.2454
3115,-0.1326,0.12887,0.2454
3116,-0.13247,0.12887,0.2454
3117,-0.13235,0.12886,0.2454
3118,-0.13222,0.12886,0.2454
3119,-0.1321,0.12886,0.24539
3120,-0.13197,0.12886,0.24539
3121,-0.13185,0.12886,0.24539
3122,-0.13172,0.12886,0.24538
3123,-0.1316,0.12886,0.24538
3124,-0.13147,0.12886,0.24537
3125,-0.13134,0.12886,0.24539
3126,-0.13122,0.12885,0.24543
3127,-0.1311,0.12885,0.24547
3128,-0.13096,0.12885,0.2455
3129,-0.13085,0.12885,0.24547
3130,-0.13072,0.12885,0.24543
3131,-0.1306,0.12885,0.2454
3132,-0.13047,0.12885,0.24536
3133,-0.13035,0.12885,0.24535
3134,-0.13022,0.12884,0.24534
3135,-0.1301,0.12884,0.24534
3136,-0.12997,0.12884,0.24533
3137,-0.12985,0.12884,0.24533
3138,-0.12972,0.12884,0.24532
3139,-0.12972,0.1287,0.24532
3140,-0.12985,0.12871,0.24533
3141,-0.12997,0.12871,0.24533
3142,-0.1301,0.12871,0.24534
3143,-0.13022,0.1287,0.24535
3144,-0.13035,0.1287,0.24535
3145,-0.13047,0.1287,0.24535
3146,-0.1306,0.1287,0.24536
3147,-0.13072,0.1287,0.24539
3148,-0.13086,0.1287,0.24543
3149,-0.13098,0.1287,0.24546
3150,-0.13111,0.1287,0.24546
3151,-0.13123,0.1287,0.24542
3152,-0.13135,0.1287,0.24538
3153,-0.13148,0.12869,0.24538
3154,-0.13161,0.12869,0.24538
3155,-0.13173,0.12869,0.24538
3156,-0.13187,0.12869,0.24539
3157,-0.13199,0.12869,0.24539
3158,-0.13212,0.12869,0.24539
3159,-0.13224,0.12869,0.24539
3160,-0.13237,0.12869,0.24539
3161,-0.13249,0.12869,0.24539
3162,-0.13262,0.12868,0.24539
3163,-0.13274,0.12868,0.24539
3164,-0.13288,0.12868,0.24539
3165,-0.133,0.12868,0.24539
3166,-0.13313,0.12868,0.2454
3167,-0.13325,0.12868,0.2454
3168,-0.13338,0.12868,0.24541
3169,-0.1335,0.12867,0.24541
3170,-0.13363,0.12868,0.24542
3171,-0.13376,0.12868,0.24542
3172,-0.13389,0.12868,0.24542
3173,-0.13401,0.12868,0.24542
3174,-0.13414,0.12867,0.24541
3175,-0.13426,0.12867,0.24541
3176,-0.13439,0.12867,0.2454
3177,-0.13451,0.12867,0.24541
3178,-0.13465,0.12867,0.24542
3179,-0.13477,0.12867,0.24542
3180,-0.13489,0.12867,0.24543
3181,-0.13502,0.12867,0.24542
3182,-0.13515,0.12867,0.24541
3183,-0.13527,0.12866,0.24541
3184,-0.1354,0.12866,0.2454
3185,-0.13552,0.12866,0.24539
3186,-0.13566,0.12867,0.24538
3187,-0.13577,0.12867,0.24538
3188,-0.13591,0.12866,0.24537
3189,-0.13604,0.1287,0.24536
3190,-0.13616,0.12866,0.24535
3191,-0.13627,0.12866,0.24535
3192,-0.13641,0.12866,0.24534
3193,-0.13653,0.12866,0.24533
3194,-0.13666,0.12866,0.24534
3195,-0.13678,0.12866,0.24534
3196,-0.13691,0.12866,0.24535
3197,-0.13703,0.12866,0.24535
3198,-0.13716,0.12866,0.24536
3199,-0.13729,0.12865,0.24536
3200,-0.13742,0.12865,0.24537
3201,-0.13754,0.12865,0.24538
3202,-0.13767,0.12865,0.24538
3203,-0.13779,0.12865,0.24539
3204,-0.13792,0.12865,0.24539
3205,-0.13804,0.12865,0.2454
3206,-0.13818,0.12865,0.24541
3207,-0.1383,0.12865,0.24541
3208,-0.13843,0.12865,0.24542
3209,-0.13855,0.12865,0.24543
3210,-0.13868,0.12865,0.24543
3211,-0.1388,0.12865,0.24544
3212,-0.13893,0.12865,0.24545
3213,-0.13905,0.12865,0.24545
3214,-0.13919,0.12865,0.24545
3215,-0.13931,0.12865,0.24545
3216,-0.13944,0.12865,0.24545
3217,-0.13956,0.12865,0.24545
3218,-0.13969,0.12865,0.24545
3219,-0.13981,0.12865,0.24545
3220,-0.13994,0.12865,0.24545
3221,-0.14006,0.12864,0.24545
3222,-0.14019,0.12865,0.24545
3223,-0.14032,0.12865,0.24545
3224,-0.14045,0.12865,0.24545
3225,-0.14057,0.12864,0.24544
3226,-0.14069,0.12864,0.24543
3227,-0.14082,0.12864,0.24541
3228,-0.14095,0.12864,0.24539
3229,-0.14107,0.12864,0.24538
3230,-0.1412,0.12864,0.24538
3231,-0.14132,0.12864,0.24537
3232,-0.14145,0.12864,0.24536
3233,-0.14157,0.12864,0.24535
3234,-0.1417,0.12864,0.24534
3235,-0.14183,0.12864,0.24533
3236,-0.14196,0.12864,0.24532
3237,-0.14208,0.12864,0.24531
3238,-0.14221,0.12864,0.24533
3239,-0.14233,0.12864,0.24534
3240,-0.14233,0.12852,0.24533
3241,-0.14221,0.12852,0.24532
3242,-0.14208,0.12852,0.2453
3243,-0.14196,0.12852,0.24531
3244,-0.14183,0.12852,0.24532
3245,-0.14171,0.12852,0.24533
3246,-0.14158,0.12852,0.24534
3247,-0.14146,0.12852,0.24535
3248,-0.14133,0.12852,0.24536
3249,-0.14121,0.12851,0.24537
3250,-0.14108,0.12851,0.24537
3251,-0.14096,0.12851,0.24538
3252,-0.14083,0.12851,0.2454
3253,-0.1407,0.12851,0.24543
3254,-0.14058,0.12851,0.24545
3255,-0.14046,0.12851,0.24545
3256,-0.14033,0.12851,0.24545
3257,-0.14021,0.12851,0.24545
3258,-0.14008,0.12851,0.24545
3259,-0.13996,0.12851,0.24546
3260,-0.13983,0.12851,0.24546
3261,-0.13971,0.1285,0.24546
3262,-0.13958,0.1285,0.24545
3263,-0.13945,0.1285,0.24545
3264,-0.13932,0.1285,0.24545
3265,-0.1392,0.1285,0.24546
3266,-0.13907,0.1285,0.24545
3267,-0.13895,0.1285,0.24545
3268,-0.13882,0.1285,0.24544
3269,-0.1387,0.1285,0.24543
3270,-0.13857,0.1285,0.24543
3271,-0.13845,0.1285,0.24542
3272,-0.13832,0.1285,0.24541
3273,-0.1382,0.1285,0.24541
3274,-0.13807,0.1285,0.2454
3275,-0.13795,0.1285,0.24539
3276,-0.13782,0.1285,0.24539
3277,-0.1377,0.1285,0.24538
3278,-0.13757,0.1285,0.24538
3279,-0.13745,0.1285,0.24537
3280,-0.13732,0.12849,0.24536
3281,-0.1372,0.12849,0.24536
3282,-0.13707,0.12849,0.24535
3283,-0.13694,0.12849,0.24535
3284,-0.13682,0.12849,0.24534
3285,-0.13669,0.12849,0.24534
3286,-0.13656,0.12849,0.24533
3287,-0.13644,0.12849,0.24533
3288,-0.13631,0.12849,0.24534
3289,-0.13619,0.12849,0.24535
3290,-0.13607,0.1285,0.24535
3291,-0.13595,0.12849,0.24536
3292,-0.13582,0.12849,0.24537
3293,-0.13569,0.12849,0.24537
3294,-0.13556,0.12849,0.24538
3295,-0.13544,0.12849,0.24539
3296,-0.13531,0.12849,0.2454
3297,-0.13519,0.12848,0.2454
3298,-0.13507,0.12848,0.24541
3299,-0.13493,0.12848,0.24542
3300,-0.13481,0.12848,0.24542
3301,-0.13469,0.12848,0.24543
3302,-0.13456,0.12848,0.24542
3303,-0.13444,0.12848,0.24542
3304,-0.13431,0.12848,0.24542
3305,-0.13419,0.12848,0.24542
3306,-0.13406,0.12848,0.24543
3307,-0.13394,0.12848,0.24542
3308,-0.13381,0.12848,0.24542
3309,-0.13369,0.12848,0.24541
3310,-0.13356,0.12848,0.24541
3311,-0.13344,0.12847,0.2454
3312,-0.13331,0.12847,0.2454
3313,-0.13319,0.12847,0.2454
3314,-0.13306,0.12847,0.24539
3315,-0.13294,0.12847,0.24539
3316,-0.13281,0.12847,0.24538
3317,-0.13269,0.12847,0.24538
3318,-0.13256,0.12847,0.24538
3319,-0.13243,0.12847,0.24538
3320,-0.13231,0.12847,0.24538
3321,-0.13219,0.12847,0.24539
3322,-0.13205,0.12847,0.24539
3323,-0.13193,0.12847,0.24539
3324,-0.1318,0.12847,0.24539
3325,-0.13168,0.12847,0.24539
3326,-0.13155,0.12847,0.24538
3327,-0.13142,0.12847,0.24538
3328,-0.1313,0.12847,0.24538
3329,-0.13118,0.12846,0.24542
3330,-0.13105,0.12846,0.24541
3331,-0.13093,0.12846,0.24538
3332,-0.1308,0.12846,0.24536
3333,-0.13068,0.12846,0.24536
3334,-0.13055,0.12846,0.24536
3335,-0.13043,0.12846,0.24535
3336,-0.1303,0.12846,0.24535
3337,-0.13018,0.12846,0.24534
3338,-0.13005,0.12846,0.24534
3339,-0.12993,0.12846,0.24533
3340,-0.1298,0.12846,0.24533
3341,-0.13608,0.13047,0.24541
